,POPULATION,COUNTYFIPS,LATITUDE,LONGITUDE,NAME,ADDRESS,CITY,STATE,COUNTY,ZIP,TELEPHONE,TYPE,STATUS,SOURCE,WEBSITE,OWNER,TOTAL_BEDS_IN_COUNTY,MARKET_SHARE,PROVIDERNUMBER,TOTAL_HOSPITAL_BEDS,ICU_HOSPITAL_BEDS,CONFIRMED_CASES_STATE,DEATHS_STATE,RECOVERED_STATE,COUNTY_CASES,PATIENTS,HospitalizedDay30,ICUDay30,VentDay30,HospitalizedDailyDay30,ICUDailyDay30,VentDailyDay30,OverflowRisk
762,160137,30111,45.79347525,-108.519431,ST VINCENT HEALTH CARE,1233 NORTH 30TH STREET,BILLINGS,MT,YELLOWSTONE,59107,(406) 237-3065,GENERAL ACUTE CARE,OPEN,http://dphhs.mt.gov/qad/healthcarefacilitieslist,http://www.svh-mt.org,NON-PROFIT,590.0,0.4847457627118644,,286.0,,11.0,0.0,0.0,5.0,2.4237288135593222,38,18,10,7.055173770542922,2.8220695082171723,1.4110347541085861,0.13286713286713286
763,61022,33001,43.52855555,-71.46318101,LAKES REGION GENERAL HOSPITAL,80 HIGHLAND STREET,LACONIA,NH,BELKNAP,3246,(603) 524-3211,GENERAL ACUTE CARE,OPEN,http://www.dhhs.nh.gov/oos/bhfa/documents/licensedfacilities.pdf,http://www.lrgh.org,NON-PROFIT,137.0,1.0,300005.0,137.0,10.0,26.0,0.0,0.0,2.0,2.0,27,13,7,4.748211424423687,1.8992845697694776,0.9496422848847388,0.19708029197080293
764,48779,33003,44.06181269,-71.1368538,MEMORIAL HOSPITAL,3073 WHITE MOUNTAIN HIGHWAY,NORTH CONWAY,NH,CARROLL,3860,(603) 356-5461,GENERAL ACUTE CARE,OPEN,http://www.dhhs.nh.gov/oos/bhfa/documents/licensedfacilities.pdf,http://www.conversehospital.com,GOVERNMENT - LOCAL,50.0,0.5,180043.0,25.0,6.0,26.0,0.0,0.0,4.0,2.0,25,12,7,4.328816633682813,1.731526653473125,0.8657633267365625,1.0
765,48779,33003,43.58173942,-71.2003641,HUGGINS HOSPITAL,240 SOUTH MAIN STREET,WOLFEBORO,NH,CARROLL,3894,(603) 569-7500,GENERAL ACUTE CARE,OPEN,http://www.dhhs.nh.gov/oos/bhfa/documents/licensedfacilities.pdf,http://www.hugginshospital.org,NON-PROFIT,50.0,0.5,,25.0,,26.0,0.0,0.0,4.0,2.0,25,12,7,4.328816633682813,1.731526653473125,0.8657633267365625,1.0
766,89786,33009,44.13533816,-72.02342639,COTTAGE HOSPITAL,90 SWIFTWATER ROAD,WOODSVILLE,NH,GRAFTON,3785,(603) 747-9000,GENERAL ACUTE CARE,OPEN,http://www.dhhs.nh.gov/oos/bhfa/documents/licensedfacilities.pdf,http://www.cottagehospital.org,NON-PROFIT,496.0,0.05040322580645161,,25.0,,26.0,0.0,0.0,7.0,0.35282258064516125,7,3,2,1.1742068747739527,0.4696827499095808,0.2348413749547904,0.28
767,89786,33009,44.31793388,-71.82555904,LITTLETON REGIONAL HEALTHCARE,600 ST. JOHNSBURY ROAD,LITTLETON,NH,GRAFTON,3561,(603) 444-9000,GENERAL ACUTE CARE,OPEN,http://www.dhhs.nh.gov/oos/bhfa/documents/licensedfacilities.pdf,http://www.littletonhospital.org,NON-PROFIT,496.0,0.05040322580645161,,25.0,,26.0,0.0,0.0,7.0,0.35282258064516125,7,3,2,1.1742068747739527,0.4696827499095808,0.2348413749547904,0.28
768,89786,33009,43.63844773,-72.28600257,ALICE PECK DAY MEMORIAL HOSPITAL,10 ALICE PECK DAY DRIVE,LEBANON,NH,GRAFTON,3766,(603) 448-3121,GENERAL ACUTE CARE,OPEN,http://www.dhhs.nh.gov/oos/bhfa/documents/licensedfacilities.pdf,http://www.alicepeckday.org,NON-PROFIT,496.0,0.05040322580645161,,25.0,,26.0,0.0,0.0,7.0,0.35282258064516125,7,3,2,1.1742068747739527,0.4696827499095808,0.2348413749547904,0.28
769,89786,33009,43.67619155,-72.27333464,MARY HITCHCOCK MEMORIAL HOSPITAL,ONE MEDICAL CENTER DR,LEBANON,NH,GRAFTON,3766,(603) 650-5000,GENERAL ACUTE CARE,OPEN,http://www.dhhs.nh.gov/oos/bhfa/documents/licensedfacilities.pdf,http://www.dartmouth-hitchcock.org/,NON-PROFIT,496.0,0.7983870967741935,300003.0,396.0,48.0,26.0,0.0,0.0,7.0,5.588709677419354,59,29,16,9.588180784544207,3.8352723138176827,1.9176361569088414,0.14898989898989898
770,89786,33009,43.75773763,-71.69518793,SPEARE MEMORIAL HOSPITAL,16 HOSPITAL ROAD,PLYMOUTH,NH,GRAFTON,3264,(603) 536-1120,GENERAL ACUTE CARE,OPEN,http://www.dhhs.nh.gov/oos/bhfa/documents/licensedfacilities.pdf,http://www.spearehospital.com,NON-PROFIT,496.0,0.05040322580645161,,25.0,,26.0,0.0,0.0,7.0,0.35282258064516125,7,3,2,1.1742068747739527,0.4696827499095808,0.2348413749547904,0.28
771,415247,33011,42.89308942,-71.94068275,MONADNOCK COMMUNITY HOSPITAL,452 OLD STREET ROAD,PETERBOROUGH,NH,HILLSBOROUGH,3458,(603) 924-7191,GENERAL ACUTE CARE,OPEN,http://www.dhhs.nh.gov/oos/bhfa/documents/licensedfacilities.pdf,http://www.monadnockhospital.org,NON-PROFIT,1047.0,0.02387774594078319,,25.0,,26.0,0.0,0.0,3.0,0.07163323782234958,2,1,1,0.24956125476200253,0.09982450190480086,0.04991225095240043,0.08
772,415247,33011,42.75627984,-71.4613747,SOUTHERN NEW HAMPSHIRE MEDICAL CENTER,8 PROSPECT STREET,NASHUA,NH,HILLSBOROUGH,3060,(603) 577-2000,GENERAL ACUTE CARE,OPEN,http://www.dhhs.nh.gov/oos/bhfa/documents/licensedfacilities.pdf,http://www.snhmc.org,NON-PROFIT,1047.0,0.17956064947468958,,188.0,,26.0,0.0,0.0,3.0,0.5386819484240688,10,5,3,1.8510781494209958,0.7404312597683997,0.37021562988419987,0.05319148936170213
773,415247,33011,42.74923911,-71.48021205,ST JOSEPH HOSPITAL,172 KINSLEY ST,NASHUA,NH,HILLSBOROUGH,3061,(603) 882-3000,GENERAL ACUTE CARE,OPEN,http://www.dhhs.nh.gov/oos/bhfa/documents/licensedfacilities.pdf,http://www.stjosephhospital.com,NON-PROFIT,1047.0,0.19866284622731611,50006.0,208.0,20.0,26.0,0.0,0.0,3.0,0.5959885386819485,11,5,3,2.0445555369871364,0.8178222147948553,0.40891110739742764,0.052884615384615384
774,415247,33011,42.983954,-71.438,ELLIOT HOSPITAL CITY OF MANCHESTER,ONE ELLIOT WAY,MANCHESTER,NH,HILLSBOROUGH,3103,(603) 669-5300,GENERAL ACUTE CARE,OPEN,http://www.dhhs.nh.gov/oos/bhfa/documents/licensedfacilities.pdf,http://www.elliothospital.org,NON-PROFIT,1047.0,0.282712511938873,,296.0,,26.0,0.0,0.0,3.0,0.848137535816619,15,7,4,2.8881023983180576,1.1552409593272248,0.5776204796636124,0.05067567567567568
775,415247,33011,42.99156518,-71.4743109,CATHOLIC MEDICAL CENTER,100 MCGREGOR STREET,MANCHESTER,NH,HILLSBOROUGH,3102,(603) 668-3545,GENERAL ACUTE CARE,OPEN,http://www.dhhs.nh.gov/oos/bhfa/documents/licensedfacilities.pdf,http://www.catholicmedicalcenter.org,NON-PROFIT,1047.0,0.3151862464183381,300034.0,330.0,20.0,26.0,0.0,0.0,3.0,0.9455587392550142,17,8,5,3.210658686838997,1.2842634747355977,0.6421317373677988,0.051515151515151514
776,151132,33013,43.42063768,-72.00004766,NEW LONDON HOSPITAL,273 COUNTY ROAD,NEW LONDON,NH,MERRIMACK,3257,(603) 526-2911,GENERAL ACUTE CARE,OPEN,http://www.dhhs.nh.gov/oos/bhfa/documents/licensedfacilities.pdf,http://www.newlondonhospital.org,NON-PROFIT,345.0,0.07246376811594203,,25.0,,26.0,0.0,0.0,1.0,0.07246376811594203,2,1,1,0.25150830896625154,0.10060332358650037,0.050301661793250185,0.08
777,151132,33013,43.19774414,-71.56202040000002,CONCORD HOSPITAL,250 PLEASANT STREET,CONCORD,NH,MERRIMACK,3301,(603) 227-7000,GENERAL ACUTE CARE,OPEN,http://www.dhhs.nh.gov/oos/bhfa/documents/licensedfacilities.pdf,http://www.concordhospital.org,NON-PROFIT,345.0,0.855072463768116,300001.0,295.0,18.0,26.0,0.0,0.0,1.0,0.855072463768116,15,7,4,2.786853443952989,1.1147413775811934,0.5573706887905967,0.05084745762711865
778,151132,33013,43.44840426,-71.64455273,FRANKLIN REGIONAL HOSPITAL,15 AIKEN AVE,FRANKLIN,NH,MERRIMACK,3235,(603) 934-2060,GENERAL ACUTE CARE,OPEN,http://www.dhhs.nh.gov/oos/bhfa/documents/licensedfacilities.pdf,http://www.lrgh.org,NON-PROFIT,345.0,0.07246376811594203,,25.0,,26.0,0.0,0.0,1.0,0.07246376811594203,2,1,1,0.25150830896625154,0.10060332358650037,0.050301661793250185,0.08
779,309176,33015,43.06485275,-70.79033693,PORTSMOUTH REGIONAL HOSPITAL,333 BORTHWICK AVE,PORTSMOUTH,NH,ROCKINGHAM,3801,(603) 436-5110,GENERAL ACUTE CARE,OPEN,http://www.dhhs.nh.gov/oos/bhfa/documents/licensedfacilities.pdf,http://www.portsmouthhospital.com,PROPRIETARY,395.0,0.5291139240506331,300029.0,209.0,16.0,26.0,0.0,0.0,17.0,8.99493670886076,124,59,32,22.26861244482498,8.907444977929998,4.453722488964999,0.5933014354066986
780,309176,33015,42.87677117,-71.31666154,PARKLAND MEDICAL CENTER,ONE PARKLAND DRIVE,DERRY,NH,ROCKINGHAM,3038,(603) 421-2100,GENERAL ACUTE CARE,OPEN,http://www.dhhs.nh.gov/oos/bhfa/documents/licensedfacilities.pdf,http://www.parklandmedicalcenter.com,PROPRIETARY,395.0,0.21772151898734174,300017.0,86.0,,26.0,0.0,0.0,17.0,3.70126582278481,59,28,15,11.184959742524512,4.473983897009795,2.2369919485048975,0.686046511627907
781,309176,33015,42.98266309,-70.93555834,EXETER HOSPITAL,5 ALUMNI DRIVE,EXETER,NH,ROCKINGHAM,3833,(603) 778-7311,GENERAL ACUTE CARE,OPEN,http://www.dhhs.nh.gov/oos/bhfa/documents/licensedfacilities.pdf,http://www.ehr.org,NON-PROFIT,395.0,0.2531645569620253,,100.0,,26.0,0.0,0.0,17.0,4.30379746835443,68,32,17,12.708835707330636,5.0835342829322485,2.5417671414661243,0.68
782,265429,34001,39.47898262,-74.54007297,ATLANTICARE REGIONAL MEDICAL CENTER - MAINLAND DIVISION,65 WEST JIMMIE LEEDS ROAD,POMONA,NJ,ATLANTIC,8240,(609) 652-3420,GENERAL ACUTE CARE,OPEN,https://www.state.nj.us/health/healthfacilities/findhospital.shtml,http://www.atlanticare.org/index.php/hospitals/armc-mainland-campus,NON-PROFIT,1213.0,0.2877164056059357,,349.0,,267.0,3.0,0.0,3.0,0.8631492168178071,15,7,4,2.8963072163214036,1.1585228865285622,0.5792614432642811,0.04297994269340974
783,265429,34001,39.35842207,-74.43418191,ATLANTICARE REGIONAL MEDICAL CENTER,1925 PACIFIC AVENUE,ATLANTIC CITY,NJ,ATLANTIC,8401,(609) 345-4000,GENERAL ACUTE CARE,OPEN,https://www.state.nj.us/health/healthfacilities/findhospital.shtml,http://www.atlanticare.org,NON-PROFIT,1213.0,0.4674361088211047,,567.0,,267.0,3.0,0.0,3.0,1.402308326463314,24,12,6,4.591122539911133,1.836449015964451,0.9182245079822255,0.042328042328042326
784,265429,34001,39.31396749,-74.59251302,SHORE MEDICAL CENTER,100 MEDICAL CENTER WAY,SOMERS POINT,NJ,ATLANTIC,8244,(609) 653-3545,GENERAL ACUTE CARE,OPEN,https://www.state.nj.us/health/healthfacilities/findhospital.shtml,http://www.shoremedicalcenter.org,NON-PROFIT,1213.0,0.2448474855729596,310047.0,297.0,16.0,267.0,3.0,0.0,3.0,0.7345424567188787,13,6,4,2.4793181867574816,0.9917272747029937,0.49586363735149686,0.04377104377104377
785,936692,34003,40.95666778,-74.06299172,BERGEN REGIONAL MEDICAL CENTER,230 EAST RIDGEWOOD AVENUE,PARAMUS,NJ,BERGEN,7652,(201) 967-4000,GENERAL ACUTE CARE,OPEN,https://www.state.nj.us/health/healthfacilities/findhospital.shtml,http://www.bergenregional.com,GOVERNMENT - LOCAL,2762.0,0.18464880521361327,310058.0,510.0,9.0,267.0,3.0,0.0,195.0,36.0065170166546,457,219,117,80.19616830000211,32.078467320000925,16.039233660000463,0.8960784313725491
786,936692,34003,40.88299153,-74.01040033,HOLY NAME HOSPITAL,718 TEANECK ROAD,TEANECK,NJ,BERGEN,7666,(201) 833-3000,GENERAL ACUTE CARE,OPEN,https://www.state.nj.us/health/healthfacilities/findhospital.shtml,http://www.holyname.org,NON-PROFIT,2762.0,0.13468501086169446,,372.0,,267.0,3.0,0.0,195.0,26.26357711803041,364,173,93,65.80923925621983,26.323695702487953,13.161847851243976,0.978494623655914
787,936692,34003,40.98561644,-74.01568138,HACKENSACK-UMC AT PASCACK VALLEY,250 OLD HOOK ROAD,WESTWOOD,NJ,BERGEN,7675,(201) 383-1074,GENERAL ACUTE CARE,OPEN,https://www.state.nj.us/health/healthfacilities/findhospital.shtml,http://www.hackensackumcpv.com/,PROPRIETARY,2762.0,0.04634322954380883,,128.0,,267.0,3.0,0.0,195.0,9.036929761042725,147,69,37,28.075465276038386,11.23018611041536,5.61509305520768,1.1484375
788,936692,34003,40.90445336,-73.96872053,ENGLEWOOD HOSPITAL AND MEDICAL CENTER,350 ENGLE STREET,ENGLEWOOD,NJ,BERGEN,7631,(201) 894-3000,GENERAL ACUTE CARE,OPEN,https://www.state.nj.us/health/healthfacilities/findhospital.shtml,http://www.englewoodhospital.com,NON-PROFIT,2762.0,0.19225199131064447,310045.0,531.0,26.0,267.0,3.0,0.0,195.0,37.48913830557567,470,225,121,82.03264652061262,32.81305860824506,16.40652930412253,0.8851224105461394
789,936692,34003,40.88386346,-74.05619386,HACKENSACK UNIVERSITY MEDICAL CENTER,30 PROSPECT AVENUE,HACKENSACK,NJ,BERGEN,7601,(201) 996-2000,GENERAL ACUTE CARE,OPEN,https://www.state.nj.us/health/healthfacilities/findhospital.shtml,http://www.hackensackumc.org/,NON-PROFIT,2762.0,0.28059377262853,310001.0,775.0,35.0,267.0,3.0,0.0,195.0,54.71578566256336,589,285,154,97.82834970666113,39.13133988266446,19.56566994133223,0.76
790,936692,34003,40.98359463,-74.10064961,VALLEY HOSPITAL,223 NORTH VAN DIEN AVENUE,RIDGEWOOD,NJ,BERGEN,7450,(201) 447-8000,GENERAL ACUTE CARE,OPEN,https://www.state.nj.us/health/healthfacilities/findhospital.shtml,http://www.valleyhealth.com,NON-PROFIT,2762.0,0.1614771904417089,310012.0,446.0,14.0,267.0,3.0,0.0,195.0,31.488052136133238,416,199,106,74.04718006233247,29.61887202493301,14.809436012466506,0.9327354260089686
791,445384,34005,39.88139503,-74.91853141,VIRTUA WEST JERSEY HOSPITAL - MARLTON,90 BRICK ROAD,MARLTON,NJ,BURLINGTON,8053,(856) 355-6200,GENERAL ACUTE CARE,OPEN,https://www.state.nj.us/health/healthfacilities/findhospital.shtml,http://www.virtua.org/locations/hospitals-and-locations/virtua-marlton.aspx,NON-PROFIT,750.0,0.264,,198.0,,267.0,3.0,0.0,14.0,3.696,61,29,16,11.669447520228843,4.667779008091536,2.333889504045768,0.30808080808080807
792,445384,34005,40.04653235,-74.880726,LOURDES MEDICAL CENTER OF BURLINGTON COUNTY,218 A SUNSET ROAD,WILLINGBORO,NJ,BURLINGTON,8046,(609) 835-2900,GENERAL ACUTE CARE,OPEN,https://www.state.nj.us/health/healthfacilities/findhospital.shtml,http://www.lourdesnet.org,NON-PROFIT,750.0,0.2253333333333333,310061.0,169.0,20.0,267.0,3.0,0.0,14.0,3.1546666666666665,53,25,14,10.106688637239486,4.042675454895793,2.0213377274478965,0.3136094674556213
793,445384,34005,39.98637113,-74.79479956,VIRTUA MEMORIAL HOSPITAL OF BURLINGTON COUNTY,175 MADISON AVENUE,MOUNT HOLLY,NJ,BURLINGTON,8060,(609) 267-0754,GENERAL ACUTE CARE,OPEN,https://www.state.nj.us/health/healthfacilities/findhospital.shtml,http://www.virtua.org/locations/hospitals-and-locations/virtua-memorial.aspx,NON-PROFIT,750.0,0.5106666666666667,310057.0,383.0,38.0,267.0,3.0,0.0,14.0,7.149333333333334,110,52,28,20.587371292012932,8.234948516805176,4.117474258402588,0.28720626631853785
794,507078,34007,39.92820455,-75.0161225,KENNEDY MEMORIAL HOSPITAL - UNIVERSITY MEDICAL CENTER CHERRY HILL,2201 CHAPEL AVE WEST,CHERRY HILL,NJ,CAMDEN,8002,(856) 488-6802,GENERAL ACUTE CARE,OPEN,https://www.state.nj.us/health/healthfacilities/findhospital.shtml,http://www.kennedyhealth.org,NON-PROFIT,1760.0,0.11136363636363636,,196.0,,267.0,3.0,0.0,13.0,1.4477272727272728,26,12,7,4.8813431184308484,1.9525372473723408,0.9762686236861704,0.1326530612244898
795,507078,34007,39.92773165,-75.09500468,OUR LADY OF LOURDES MEDICAL CENTER,1600 HADDON AVENUE,CAMDEN,NJ,CAMDEN,8103,(856) 757-3500,GENERAL ACUTE CARE,OPEN,https://www.state.nj.us/health/healthfacilities/findhospital.shtml,http://www.lourdesnet.org,NON-PROFIT,1760.0,0.19886363636363635,310029.0,350.0,21.0,267.0,3.0,0.0,13.0,2.5852272727272725,44,21,11,8.482897775238172,3.3931591100952616,1.6965795550476308,0.12571428571428572
796,507078,34007,39.86271769,-74.95883843,VIRTUA WEST JERSEY HOSPITAL - VOORHEES,100 BOWMAN DRIVE,VOORHEES,NJ,CAMDEN,8043,(856) 247-3200,GENERAL ACUTE CARE,OPEN,https://www.state.nj.us/health/healthfacilities/findhospital.shtml,http://www.virtua.org/locations/hospitals-and-locations/virtua-voorhees.aspx,NON-PROFIT,1760.0,0.22613636363636366,,398.0,,267.0,3.0,0.0,13.0,2.9397727272727274,50,24,13,9.565177093283395,3.8260708373133525,1.9130354186566763,0.12562814070351758
797,507078,34007,39.8282493,-75.00843527,KENNEDY MEMORIAL HOSPITAL - STRATFORD,18 EAST LAUREL ROAD,STRATFORD,NJ,CAMDEN,8084,(856) 346-7802,GENERAL ACUTE CARE,OPEN,https://www.state.nj.us/health/healthfacilities/findhospital.shtml,http://www.kennedyhealth.org/,NON-PROFIT,1760.0,0.1028409090909091,,181.0,,267.0,3.0,0.0,13.0,1.3369318181818182,24,11,6,4.5197617845145075,1.8079047138058044,0.9039523569029022,0.13259668508287292
798,507078,34007,39.941346,-75.11616909,THE COOPER UNIVERSITY HOSPITAL,1 COOPER PLAZA,CAMDEN,NJ,CAMDEN,8103,(856) 342-2000,GENERAL ACUTE CARE,OPEN,https://www.state.nj.us/health/healthfacilities/findhospital.shtml,http://www.cooperhealth.org/,NON-PROFIT,1760.0,0.3607954545454545,,635.0,,267.0,3.0,0.0,13.0,4.690340909090909,77,36,20,14.64118765163147,5.856475060652592,2.928237530326296,0.12125984251968504
799,92560,34009,39.08761376,-74.81717152,CAPE REGIONAL MEDICAL CENTER,2 STONE HARBOR BOULEVARD,CAPE MAY COURT HOUSE,NJ,CAPE MAY,8210,(609) 463-2000,GENERAL ACUTE CARE,OPEN,https://www.state.nj.us/health/healthfacilities/findhospital.shtml,http://www.caperegional.com,NON-PROFIT,242.0,1.0,,242.0,,267.0,3.0,0.0,1.0,1.0,17,8,5,3.0641939281302584,1.2256775712521026,0.6128387856260513,0.07024793388429752
800,799767,34013,40.70922208,-74.21154236,NEWARK BETH ISRAEL MEDICAL CENTER,201 LYONS AVENUE,NEWARK,NJ,ESSEX,7112,(973) 926-7000,GENERAL ACUTE CARE,OPEN,https://www.state.nj.us/health/healthfacilities/findhospital.shtml,http://www.barnabashealth.org/hospitals/newark_beth_israel/index.html,NON-PROFIT,3173.0,0.20958083832335328,310002.0,665.0,35.0,267.0,3.0,0.0,63.0,13.203592814371257,203,96,51,37.817504148177136,15.12700165927086,7.56350082963543,0.30526315789473685
801,799767,34013,40.74358053,-74.17412143,SAINT MICHAELS MEDICAL CENTER,111 CENTRAL AVENUE,NEWARK,NJ,ESSEX,7102,(973) 877-5350,GENERAL ACUTE CARE,OPEN,https://www.state.nj.us/health/healthfacilities/findhospital.shtml,http://www.smmcnj.org,NON-PROFIT,3173.0,0.11282697762369995,,358.0,,267.0,3.0,0.0,63.0,7.108099590293097,117,55,29,22.284683891734232,8.913873556693687,4.456936778346844,0.3268156424581006
802,799767,34013,40.78567135,-74.17632111,CLARA MAASS MEDICAL CENTER,1 CLARA MAASS DRIVE,BELLEVILLE,NJ,ESSEX,7109,(973) 450-2002,GENERAL ACUTE CARE,OPEN,https://www.state.nj.us/health/healthfacilities/findhospital.shtml,http://www.barnabashealth.org/hospitals/clara_maass/index.html,NON-PROFIT,3173.0,0.14780964387015444,310009.0,469.0,32.0,267.0,3.0,0.0,63.0,9.31200756381973,149,70,38,28.2501145287535,11.300045811501391,5.650022905750696,0.31769722814498935
803,799767,34013,40.75460356,-74.2136014,EAST ORANGE GENERAL HOSPITAL,300 CENTRAL AVENUE,EAST ORANGE,NJ,ESSEX,7018,(973) 672-8400,GENERAL ACUTE CARE,OPEN,https://www.state.nj.us/health/healthfacilities/findhospital.shtml,http://www.evh.org,PROPRIETARY,3173.0,0.06681374093917428,310083.0,212.0,15.0,267.0,3.0,0.0,63.0,4.209265679167979,72,34,18,13.784370944861237,5.513748377944488,2.756874188972244,0.33962264150943394
804,799767,34013,40.76341581,-74.30486927,SAINT BARNABAS MEDICAL CENTER,94 OLD SHORT HILLS ROAD,LIVINGSTON,NJ,ESSEX,7039,(973) 322-5000,GENERAL ACUTE CARE,OPEN,https://www.state.nj.us/health/healthfacilities/findhospital.shtml,http://www.barnabashealth.org/hospitals/saint_barnabas/index.html,NON-PROFIT,3173.0,0.1900409706901985,310076.0,603.0,46.0,267.0,3.0,0.0,63.0,11.972581153482508,186,88,47,34.918673750076266,13.967469500030518,6.983734750015259,0.30845771144278605
805,799767,34013,40.81142735,-74.20403874,HACKENSACK-UMC MOUNTAINSIDE,BAY AND HIGHLAND AVE,MONTCLAIR,NJ,ESSEX,7042,(973) 429-6000,GENERAL ACUTE CARE,OPEN,https://www.state.nj.us/health/healthfacilities/findhospital.shtml,http://www.mountainsidehosp.com/Home.aspx,PROPRIETARY,3173.0,0.10936022691459188,310054.0,347.0,16.0,267.0,3.0,0.0,63.0,6.889694295619288,114,54,29,21.67070213461963,8.668280853847833,4.334140426923916,0.3285302593659942
806,799767,34013,40.74060313,-74.19106173,THE UNIVERSITY HOSPITAL,150 BERGEN STREET,NEWARK,NJ,ESSEX,7103,(973) 972-5658,GENERAL ACUTE CARE,OPEN,https://www.state.nj.us/health/healthfacilities/findhospital.shtml,http://www.uhnj.org/,GOVERNMENT - STATE,3173.0,0.1635676016388276,,519.0,,267.0,3.0,0.0,63.0,10.30475890324614,163,77,41,30.804592869715066,12.32183714788603,6.160918573943015,0.3140655105973025
807,291408,34015,39.73506751,-75.06577821,KENNEDY MEMORIAL HOSPITAL - WASHINGTON TOWNSHIP,435 HURFFVILLE-CROSSKEYS ROAD,TURNERSVILLE,NJ,GLOUCESTER,8012,(856) 582-2500,GENERAL ACUTE CARE,OPEN,https://www.state.nj.us/health/healthfacilities/findhospital.shtml,http://www.kennedyhealth.org/,NON-PROFIT,541.0,0.4251386321626617,,230.0,,267.0,3.0,0.0,3.0,1.2754158964879851,22,11,6,4.221702967093691,1.6886811868374778,0.8443405934187389,0.09565217391304348
808,291408,34015,39.84385584,-75.14946599,INSPIRA MEDICAL CENTER WOODBURY,509 N BROAD ST,WOODBURY,NJ,GLOUCESTER,8096,(856) 845-0100,GENERAL ACUTE CARE,OPEN,https://www.state.nj.us/health/healthfacilities/findhospital.shtml,http://www.inspirahealthnetwork.org/woodbury,NON-PROFIT,541.0,0.5748613678373382,310081.0,311.0,14.0,267.0,3.0,0.0,3.0,1.7245841035120146,30,14,8,5.603143688873644,2.2412574755494603,1.1206287377747302,0.09646302250803858
809,676061,34017,40.79183031,-74.07323651,HUDSON REGIONAL HOSPITAL,55 MEADOWLANDS PARKWAY,SECAUCUS,NJ,HUDSON,7094,(201) 392-3100,GENERAL ACUTE CARE,OPEN,https://www.state.nj.us/health/healthfacilities/findhospital.shtml,http://www.meadowlandshospital.org,PROPRIETARY,1704.0,0.13732394366197184,310118.0,234.0,14.0,267.0,3.0,0.0,55.0,7.552816901408451,122,57,31,23.042105997201105,9.216842398880445,4.608421199440222,0.5213675213675214
810,676061,34017,40.66830369,-74.11271394,CAREPOINT HEALTH - BAYONNE MEDICAL CENTER,29 EAST 29TH ST,BAYONNE,NJ,HUDSON,7002,(201) 858-5000,GENERAL ACUTE CARE,OPEN,https://www.state.nj.us/health/healthfacilities/findhospital.shtml,https://www.carepointhealth.org/bayonne-medical-center,PROPRIETARY,1704.0,0.15316901408450706,310025.0,261.0,14.0,267.0,3.0,0.0,55.0,8.424295774647886,134,63,34,25.310116312882514,10.124046525153005,5.062023262576503,0.5134099616858238
811,676061,34017,40.73426762,-74.04995827,CAREPOINT HEALTH-CHRIST HOSPITAL,176 PALISADE AVE,JERSEY CITY,NJ,HUDSON,7306,(201) 795-8200,GENERAL ACUTE CARE,OPEN,https://www.state.nj.us/health/healthfacilities/findhospital.shtml,https://www.carepointhealth.org/christ-hospital,PROPRIETARY,1704.0,0.21009389671361506,310016.0,358.0,18.0,267.0,3.0,0.0,55.0,11.555164319248824,176,83,45,32.870460987349304,13.148184394939733,6.5740921974698665,0.49162011173184356
812,676061,34017,40.79399594,-73.99643796,PALISADES MEDICAL CENTER,7600 RIVER ROAD,NORTH BERGEN,NJ,HUDSON,7047,(201) 854-5000,GENERAL ACUTE CARE,OPEN,https://www.state.nj.us/health/healthfacilities/findhospital.shtml,http://www.palisadesmedical.org,NON-PROFIT,1704.0,0.11854460093896715,310003.0,202.0,10.0,267.0,3.0,0.0,55.0,6.519953051643193,107,50,27,20.256742022078612,8.102696808831453,4.051348404415727,0.5297029702970297
813,676061,34017,40.74112933,-74.03403796,CAREPOINT HEALTH-HOBOKEN UNIVERSITY MEDICAL CENTER,308 WILLOW AVE,HOBOKEN,NJ,HUDSON,7030,(201) 418-1000,GENERAL ACUTE CARE,OPEN,https://www.state.nj.us/health/healthfacilities/findhospital.shtml,https://www.carepointhealth.org/hoboken-university-medical-center,PROPRIETARY,1704.0,0.1954225352112676,310040.0,333.0,15.0,267.0,3.0,0.0,55.0,10.748239436619716,166,78,42,31.006891400036466,12.402756560014566,6.201378280007283,0.4984984984984985
814,676061,34017,40.71634809,-74.05060088,JERSEY CITY MEDICAL CENTER,355 GRAND STREET,JERSEY CITY,NJ,HUDSON,7302,(201) 915-2000,GENERAL ACUTE CARE,OPEN,https://www.state.nj.us/health/healthfacilities/findhospital.shtml,http://www.libertyhcs.org,NON-PROFIT,1704.0,0.18544600938967135,310074.0,316.0,18.0,267.0,3.0,0.0,55.0,10.199530516431926,159,75,40,29.706598952075808,11.8826395808303,5.94131979041515,0.5031645569620253
815,124714,34019,40.53141456,-74.860858,HUNTERDON MEDICAL CENTER,2100 WESCOTT DRIVE,FLEMINGTON,NJ,HUNTERDON,8822,(908) 788-6100,GENERAL ACUTE CARE,OPEN,https://www.state.nj.us/health/healthfacilities/findhospital.shtml,http://www.hunterdonhealthcare.org,NON-PROFIT,184.0,1.0,310005.0,184.0,12.0,267.0,3.0,0.0,8.0,8.0,83,40,22,13.447898622964772,5.37915944918592,2.68957972459296,0.45108695652173914
